survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone
1,2,female,-0.3302681927832354,0,0,-0.42700743354893417,S,Second,woman,False,F,Southampton,yes,True
1,2,female,1.043456988014328,0,0,-0.42700743354893417,S,Second,woman,False,Unknown,Southampton,yes,True
1,3,female,0.01316310241615549,1,0,-0.2160015755731478,S,Third,woman,False,Unknown,Southampton,yes,False
1,3,male,-2.1332824925800375,1,1,-0.22961485673287602,S,Third,child,False,Unknown,Southampton,yes,False
0,3,male,1.2151726356140236,0,0,-0.7222454687005383,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,-0.4161260165830831,0,0,-0.6839581154388029,S,Third,man,True,Unknown,Southampton,no,True
0,1,male,0.01316310241615549,0,0,1.0704534940211619,S,First,man,True,C,Southampton,no,True
0,3,male,-1.1029886069818648,1,1,-0.8198050481317302,C,Third,child,False,Unknown,Cherbourg,no,False
0,3,male,-0.24441036898338767,1,0,-0.10028868571545861,S,Third,man,True,Unknown,Southampton,no,False
1,1,female,-0.5019838403829309,0,1,2.431781609993976,S,First,woman,False,E,Southampton,yes,False
0,2,female,0.8717413404146327,0,0,-0.42700743354893417,S,Second,woman,False,Unknown,Southampton,no,True
0,3,male,1.043456988014328,1,4,0.5871820128508126,S,Third,man,True,Unknown,Southampton,no,False
0,2,male,0.09902092621600321,1,0,0.5749845129316963,C,Second,man,True,Unknown,Cherbourg,no,False
0,3,female,1.4727461070135668,0,1,-0.3280252662365508,C,Third,woman,False,Unknown,Cherbourg,no,False
0,3,male,0.6141678690150896,0,0,-0.8320025480508464,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,0.18487875001585094,0,0,-0.8183892668911183,S,Third,man,True,Unknown,Southampton,no,True
1,3,female,0.01316310241615549,0,0,-0.8198050481317302,C,Third,woman,False,Unknown,Cherbourg,yes,True
1,1,female,-0.3302681927832354,0,0,3.4051312129145384,C,First,woman,False,B,Cherbourg,yes,True
1,1,male,-0.24441036898338767,1,0,2.4618465414352357,C,First,man,True,E,Cherbourg,yes,False
0,3,male,-0.8454151355823217,1,0,-0.8697249501444533,S,Third,man,True,Unknown,Southampton,no,False
0,3,male,-0.759557311782474,0,0,-0.7639361422522057,S,Third,man,True,Unknown,Southampton,no,True
0,3,female,-2.1332824925800375,3,1,0.12262879327508967,S,Third,child,False,Unknown,Southampton,no,False
1,3,female,-0.5019838403829309,0,0,-0.8183892668911183,S,Third,woman,False,Unknown,Southampton,yes,True
0,3,male,-0.6736994879826262,0,0,-1.0387542556642178,C,Third,man,True,Unknown,Cherbourg,no,True
0,3,male,-0.759557311782474,0,0,-0.7826544038468319,S,Third,man,True,Unknown,Southampton,no,True
1,3,female,-2.304998140179733,0,2,-0.24038976877080087,C,Third,child,False,Unknown,Cherbourg,yes,False
0,3,male,0.35659439761554634,0,0,-0.7724444429770357,S,Third,man,True,Unknown,Southampton,no,True
1,1,female,0.6141678690150896,1,0,2.227582392598054,S,First,woman,False,Unknown,Southampton,yes,False
0,3,male,-2.304998140179733,5,2,1.8804437230249864,S,Third,child,False,Unknown,Southampton,no,False
1,2,female,0.7000256928149372,0,0,-0.42700743354893417,S,Second,woman,False,Unknown,Southampton,yes,True
0,3,male,0.01316310241615549,0,0,-0.7857718452324098,Q,Third,man,True,Unknown,Queenstown,no,True
1,2,female,-0.9312729593821695,0,0,-0.4950738393475749,C,Second,woman,False,Unknown,Cherbourg,yes,True
1,3,male,-0.5878416641827785,0,0,-0.7812386226062202,S,Third,man,True,Unknown,Southampton,yes,True
0,3,male,0.01316310241615549,2,0,-0.7724444429770357,S,Third,man,True,Unknown,Southampton,no,False
1,3,female,-0.3302681927832354,0,2,-0.17516173209396352,S,Third,woman,False,G,Southampton,yes,False
0,3,male,-0.5019838403829309,0,0,-0.7812386226062202,S,Third,man,True,Unknown,Southampton,no,True
0,3,female,0.27073657381569866,0,0,-0.7772635445075797,S,Third,woman,False,Unknown,Southampton,no,True
0,2,male,1.5586039308134145,0,0,0.4578558418333953,S,Second,man,True,Unknown,Southampton,no,True
0,2,male,-0.4161260165830831,0,0,-0.597173448045536,S,Second,man,True,Unknown,Southampton,no,True
1,2,female,0.01316310241615549,0,0,-0.4508306755784584,S,Second,woman,False,Unknown,Southampton,yes,True
1,3,male,0.9575991642144804,0,0,-0.7724444429770357,S,Third,man,True,Unknown,Southampton,yes,True
0,3,male,-0.15855254518353995,0,0,-0.7639361422522057,S,Third,man,True,Unknown,Southampton,no,True
0,3,female,-0.5878416641827785,1,0,-0.6431182719596185,S,Third,woman,False,Unknown,Southampton,no,False
0,3,male,0.01316310241615549,1,0,-0.2330181770228081,S,Third,man,True,Unknown,Southampton,no,False
0,3,female,-0.6736994879826262,0,0,-0.7222454687005383,S,Third,woman,False,Unknown,Southampton,no,True
0,2,male,0.5283100452152418,1,0,0.11752381284019167,S,Second,man,True,Unknown,Southampton,no,False
0,3,male,1.987893049812653,0,0,-0.784356063991798,S,Third,man,True,Unknown,Southampton,no,True
1,2,male,-2.1332824925800375,1,1,-0.035625600206749965,S,Second,child,False,Unknown,Southampton,yes,False
0,3,male,-0.5878416641827785,0,0,-0.7826544038468319,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,0.01316310241615549,0,0,-0.8450508780424459,Q,Third,man,True,Unknown,Queenstown,no,True
1,3,male,1.386888283213719,0,0,-0.7724444429770357,S,Third,man,True,Unknown,Southampton,yes,True
0,3,female,0.01316310241615549,0,0,-0.7639361422522057,S,Third,woman,False,Unknown,Southampton,no,True
1,2,female,0.5283100452152418,1,1,0.90028747952456,S,Second,woman,False,Unknown,Southampton,yes,False
1,2,female,-0.8454151355823217,0,2,-0.42700743354893417,S,Second,woman,False,Unknown,Southampton,yes,False
0,3,female,-1.5322777259811036,0,2,0.33193299110590985,S,Third,child,False,Unknown,Southampton,no,False
0,3,male,-0.5878416641827785,0,0,-0.7854927729686353,Q,Third,man,True,Unknown,Queenstown,no,True
0,3,male,0.09902092621600321,0,0,-0.7758477632669679,S,Third,man,True,Unknown,Southampton,no,True
0,3,female,0.01316310241615549,1,1,-0.3317144654308371,S,Third,woman,False,Unknown,Southampton,no,False
0,3,male,-0.8454151355823217,1,1,0.063921518273762,S,Third,man,True,Unknown,Southampton,no,False
1,2,female,0.01316310241615549,1,0,0.4578558418333953,S,Second,woman,False,Unknown,Southampton,yes,False
1,2,female,-0.759557311782474,0,0,0.4578558418333953,S,Second,woman,False,Unknown,Southampton,yes,True
1,3,male,0.35659439761554634,0,0,-0.7639361422522057,S,Third,man,True,E,Southampton,yes,True
1,1,male,0.01316310241615549,0,0,0.49529236502264773,S,First,man,True,C,Southampton,yes,True
1,2,female,1.2151726356140236,1,0,0.4578558418333953,S,Second,woman,False,Unknown,Southampton,yes,False
0,3,male,-0.9312729593821695,0,0,-0.8268975676159485,S,Third,man,True,Unknown,Southampton,no,True
0,1,male,1.9020352260128053,1,0,2.493041375212753,S,First,man,True,E,Southampton,no,False
0,3,female,-0.5878416641827785,2,2,1.0279119903970113,S,Third,woman,False,Unknown,Southampton,no,False
1,2,female,-0.3302681927832354,2,3,-0.035625600206749965,S,Second,woman,False,Unknown,Southampton,yes,False
0,2,male,0.27073657381569866,0,0,-0.597173448045536,S,Second,man,True,Unknown,Southampton,no,True
1,2,female,1.4727461070135668,1,1,0.4748724432830555,S,Second,woman,False,Unknown,Southampton,yes,False
0,3,male,-0.6736994879826262,0,0,-0.6652398538441767,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,-0.24441036898338767,1,0,-0.7826544038468319,S,Third,man,True,Unknown,Southampton,no,False
1,2,female,0.01316310241615549,0,0,-0.42700743354893417,S,Second,woman,False,Unknown,Southampton,yes,True
1,3,male,0.01316310241615549,0,0,-0.7596819918897907,S,Third,man,True,Unknown,Southampton,yes,True
1,2,female,-1.2747042545815603,0,1,0.015424204142230577,S,Second,child,False,Unknown,Southampton,yes,False
1,1,male,0.5283100452152418,0,0,0.49529236502264773,S,First,man,True,Unknown,Southampton,yes,True
1,3,female,-1.961566844980342,2,1,-0.001027446139300994,C,Third,child,False,Unknown,Cherbourg,yes,False
1,1,male,2.073750873612501,0,0,0.7641546679272786,S,First,man,True,C,Southampton,yes,True
0,2,male,0.7000256928149372,1,2,0.5769720519810165,S,Second,man,True,Unknown,Southampton,no,False
0,3,male,0.01316310241615549,1,0,0.047190795728456164,S,Third,man,True,Unknown,Southampton,no,False
0,1,male,0.18487875001585094,0,0,0.5769720519810165,C,First,man,True,C,Cherbourg,no,True
1,3,male,0.09902092621600321,0,0,-0.7744319820263561,C,Third,man,True,Unknown,Cherbourg,yes,True
1,1,female,0.01316310241615549,1,0,2.2182232618007407,S,First,woman,False,D,Southampton,yes,False
1,2,female,1.9020352260128053,0,0,-0.597173448045536,S,Second,woman,False,Unknown,Southampton,yes,True
1,1,male,1.7303195784131098,0,0,0.49529236502264773,S,First,man,True,E,Southampton,yes,True
0,3,male,0.5283100452152418,0,0,-0.7639361422522057,S,Third,man,True,Unknown,Southampton,no,True
0,1,male,1.6444617546132623,0,0,1.3086859143164045,S,First,man,True,E,Southampton,no,True
0,2,male,1.7303195784131098,0,0,-0.42700743354893417,S,Second,man,True,Unknown,Southampton,no,True
0,3,male,0.8717413404146327,0,0,-0.8320025480508464,S,Third,man,True,Unknown,Southampton,no,True
0,1,male,2.4171821688118915,0,0,0.49529236502264773,S,First,man,True,Unknown,Southampton,no,True
0,3,male,0.01316310241615549,0,0,-0.786057724136764,Q,Third,man,True,Unknown,Queenstown,no,True
0,3,male,0.8717413404146327,0,0,-0.7222454687005383,S,Third,man,True,Unknown,Southampton,no,True
1,2,female,0.4424522214153941,1,2,0.5769720519810165,S,Second,woman,False,Unknown,Southampton,yes,False
1,2,female,-0.4161260165830831,0,0,-0.37311926007815027,C,Second,woman,False,D,Cherbourg,yes,True
0,3,female,-0.5019838403829309,0,0,-0.6422674418871355,S,Third,woman,False,Unknown,Southampton,no,True
0,1,male,0.01316310241615549,0,0,2.227582392598054,S,First,man,True,A,Southampton,no,True
0,3,male,0.09902092621600321,1,0,-0.8322884269552008,S,Third,man,True,Unknown,Southampton,no,False
0,3,male,-0.5019838403829309,0,0,-0.7999568842008463,S,Third,man,True,Unknown,Southampton,no,True
1,3,female,-2.2191403163798853,0,1,-0.4755047476804657,S,Third,child,False,Unknown,Southampton,yes,False
0,3,male,-1.618135549780951,5,2,1.8804437230249864,S,Third,child,False,Unknown,Southampton,no,False
0,3,male,1.9020352260128053,0,0,-0.7639361422522057,S,Third,man,True,Unknown,Southampton,no,True
1,3,male,-1.618135549780951,1,1,-0.22961485673287602,S,Third,child,False,Unknown,Southampton,yes,False
0,3,male,-0.5878416641827785,0,0,-0.8183892668911183,S,Third,man,True,Unknown,Southampton,no,True
0,1,male,2.3313243450120438,0,0,0.7641546679272786,S,First,man,True,C,Southampton,no,True
0,3,male,0.01316310241615549,0,0,-0.32774619397277643,C,Third,man,True,Unknown,Cherbourg,no,True
0,3,male,0.01316310241615549,0,0,-0.2840679813717886,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,-0.3302681927832354,0,0,-0.7812386226062202,S,Third,man,True,Unknown,Southampton,no,True
0,3,female,-0.5878416641827785,0,0,-0.784356063991798,Q,Third,woman,False,Unknown,Queenstown,no,True
0,3,female,0.01316310241615549,0,0,-0.7925784858122737,Q,Third,woman,False,Unknown,Queenstown,no,True
0,3,female,0.785883516614785,0,0,-0.6592840433367956,S,Third,woman,False,Unknown,Southampton,no,True
1,2,female,0.4424522214153941,0,2,0.4578558418333953,S,Second,woman,False,Unknown,Southampton,yes,False
1,1,male,0.01316310241615549,0,0,0.49529236502264773,S,First,man,True,Unknown,Southampton,yes,True
0,3,male,0.01316310241615549,0,0,0.22132508168311868,S,Third,man,True,Unknown,Southampton,no,True
1,3,male,-0.15855254518353995,0,0,2.533595339787583,S,Third,man,True,Unknown,Southampton,yes,True
1,3,male,0.09902092621600321,0,0,-0.784356063991798,Q,Third,man,True,Unknown,Queenstown,yes,True
1,1,male,0.7000256928149372,0,0,0.47742493350050463,S,First,man,True,E,Southampton,yes,True
1,1,female,2.245466521212196,1,0,2.7312737955079958,C,First,woman,False,Unknown,Cherbourg,yes,False
0,3,male,-0.3302681927832354,0,0,-0.8016585443458125,S,Third,man,True,Unknown,Southampton,no,True
0,1,male,1.6444617546132623,0,0,1.003802869463133,S,First,man,True,D,Southampton,no,True
1,2,female,0.5283100452152418,0,0,-0.597173448045536,S,Second,woman,False,F,Southampton,yes,True
0,3,male,0.01316310241615549,0,0,0.33193299110590985,Q,Third,man,True,Unknown,Queenstown,no,True
1,2,female,0.7000256928149372,1,0,0.4578558418333953,S,Second,woman,False,Unknown,Southampton,yes,False
0,3,male,0.35659439761554634,0,0,-0.7744319820263561,S,Third,man,True,Unknown,Southampton,no,True
1,1,female,1.386888283213719,0,1,2.634565046149287,C,First,woman,False,B,Cherbourg,yes,False
0,3,male,0.01316310241615549,0,0,-0.8198050481317302,C,Third,man,True,Unknown,Cherbourg,no,True
0,3,male,1.086385899914252,0,0,-0.784356063991798,Q,Third,man,True,Unknown,Queenstown,no,True
0,3,male,0.9575991642144804,0,0,-0.7724444429770357,S,Third,man,True,Unknown,Southampton,no,True
0,2,male,-0.4161260165830831,2,1,-0.5291070422468952,S,Second,man,True,Unknown,Southampton,no,False
1,2,female,-2.2191403163798853,1,1,0.4578558418333953,S,Second,child,False,Unknown,Southampton,yes,False
0,3,male,-0.9312729593821695,1,1,-0.8198050481317302,C,Third,man,True,Unknown,Cherbourg,no,False
1,3,female,0.01316310241615549,0,2,0.20997841183648536,C,Third,woman,False,Unknown,Cherbourg,yes,False
0,3,female,0.18487875001585094,0,0,-0.7222454687005383,S,Third,woman,False,Unknown,Southampton,no,True
1,2,female,-1.7898511973806466,0,2,0.4748724432830555,S,Second,child,False,Unknown,Southampton,yes,False
0,1,male,1.4727461070135668,0,0,0.49529236502264773,S,First,man,True,B,Southampton,no,True
0,3,male,0.01316310241615549,0,0,-0.3249078248509731,S,Third,man,True,Unknown,Southampton,no,True
1,1,female,-0.5019838403829309,0,2,2.0574163781014523,C,First,woman,False,B,Cherbourg,yes,False
1,1,female,0.7000256928149372,0,2,3.520844102772228,S,First,woman,False,B,Southampton,yes,False
0,3,female,-1.618135549780951,4,2,0.816906132421225,S,Third,child,False,Unknown,Southampton,no,False
0,3,female,-1.4464199021812558,4,2,0.816906132421225,S,Third,child,False,Unknown,Southampton,no,False
1,2,male,0.35659439761554634,1,0,0.4578558418333953,S,Second,man,True,Unknown,Southampton,yes,False
1,2,female,-0.759557311782474,1,0,0.4578558418333953,S,Second,woman,False,Unknown,Southampton,yes,False
1,2,male,0.01316310241615549,0,0,-0.36830015854760645,C,Second,man,True,Unknown,Cherbourg,yes,True
0,3,male,0.4424522214153941,1,1,0.08519227008583723,S,Third,man,True,Unknown,Southampton,no,False
1,2,male,-1.7039933735807988,1,1,1.1895697041687832,S,Second,child,False,Unknown,Southampton,yes,False
0,2,male,-0.07269472138369223,0,0,0.4578558418333953,S,Second,man,True,Unknown,Southampton,no,True
0,3,male,0.01316310241615549,0,0,-0.7789652046525456,Q,Third,man,True,Unknown,Queenstown,no,True
1,3,male,-0.5019838403829309,0,0,-0.8200909270360843,C,Third,man,True,Unknown,Cherbourg,yes,True
1,3,female,-0.5019838403829309,0,0,-0.7826544038468319,S,Third,woman,False,Unknown,Southampton,yes,True
1,1,female,1.7303195784131098,1,0,1.3835589606949092,C,First,woman,False,A,Cherbourg,yes,False
1,3,female,0.7000256928149372,1,0,-0.12751524803491504,S,Third,woman,False,Unknown,Southampton,yes,False
0,3,male,1.043456988014328,0,0,-0.7744319820263561,S,Third,man,True,Unknown,Southampton,no,True
0,2,male,0.01316310241615549,0,0,-0.3929742306496138,S,Second,man,True,Unknown,Southampton,no,True
0,3,male,-0.3302681927832354,2,0,0.33193299110590985,S,Third,man,True,Unknown,Southampton,no,False
0,3,male,-0.759557311782474,0,0,-0.7744319820263561,S,Third,man,True,Unknown,Southampton,no,True
0,3,female,0.09902092621600321,0,4,0.12262879327508967,S,Third,woman,False,Unknown,Southampton,no,False
1,3,male,0.35659439761554634,0,0,-0.7772635445075797,S,Third,man,True,Unknown,Southampton,yes,True
1,1,female,2.1596086974123483,2,0,2.192133408458122,S,First,woman,False,C,Southampton,yes,False
1,1,male,0.7000256928149372,0,0,0.48423157408036854,S,First,man,True,E,Southampton,yes,True
0,3,male,-1.017130783182017,0,0,-0.7639361422522057,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,-0.759557311782474,0,0,-0.3249078248509731,S,Third,man,True,Unknown,Southampton,no,True
1,2,female,0.5283100452152418,0,0,-0.42700743354893417,S,Second,woman,False,Unknown,Southampton,yes,True
1,1,female,0.9575991642144804,1,0,2.493041375212753,S,First,woman,False,E,Southampton,yes,False
0,3,female,0.01316310241615549,1,0,-0.32774619397277643,C,Third,woman,False,Unknown,Cherbourg,no,False
1,3,male,0.35659439761554634,0,0,-0.7724444429770357,S,Third,man,True,Unknown,Southampton,yes,True
1,2,female,-0.24441036898338767,1,1,0.7301214650279582,S,Second,woman,False,Unknown,Southampton,yes,False
0,2,male,2.245466521212196,0,0,0.4578558418333953,S,Second,man,True,Unknown,Southampton,no,True
0,1,male,0.7000256928149372,0,0,1.4192938237391957,C,First,man,True,A,Cherbourg,no,True
0,3,male,0.01316310241615549,0,0,-0.7188421484106062,C,Third,man,True,Unknown,Cherbourg,no,True
0,2,male,1.6444617546132623,0,0,-0.2908746219516527,S,Second,man,True,Unknown,Southampton,no,True
0,3,male,0.6141678690150896,0,0,-0.8268975676159485,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,1.6444617546132623,0,0,-0.8183892668911183,S,Third,man,True,Unknown,Southampton,no,True
0,3,female,0.01316310241615549,0,2,-0.784356063991798,Q,Third,woman,False,Unknown,Queenstown,no,False
0,2,male,0.785883516614785,1,0,0.4578558418333953,S,Second,man,True,Unknown,Southampton,no,False
0,3,male,0.7000256928149372,1,1,0.33193299110590985,S,Third,man,True,Unknown,Southampton,no,False
1,2,female,0.01316310241615549,0,0,0.9343206824238804,S,Second,woman,False,Unknown,Southampton,yes,True
0,3,male,1.8161774022129575,0,0,-1.3118707089312636,S,Third,man,True,Unknown,Southampton,no,True
1,1,male,1.8161774022129575,1,0,2.5630953200607145,C,First,man,True,A,Cherbourg,yes,False
1,2,female,-0.3302681927832354,2,1,0.525922247632036,S,Second,woman,False,Unknown,Southampton,yes,False
0,1,male,0.01316310241615549,0,0,1.5741448969311032,S,First,man,True,Unknown,Southampton,no,True
0,3,male,1.386888283213719,0,0,-0.7639361422522057,S,Third,man,True,Unknown,Southampton,no,True
1,1,male,0.6141678690150896,0,0,0.49529236502264773,C,First,man,True,Unknown,Cherbourg,yes,True
0,3,male,0.7000256928149372,1,0,-0.25343809876240025,S,Third,man,True,Unknown,Southampton,no,False
0,3,male,0.18487875001585094,0,0,-0.7744319820263561,S,Third,man,True,Unknown,Southampton,no,True
1,1,male,-0.07269472138369223,0,0,0.7641546679272786,S,First,man,True,Unknown,Southampton,yes,True
1,2,female,-0.5019838403829309,1,2,1.5182759910515788,C,Second,woman,False,Unknown,Cherbourg,yes,False
0,3,female,0.9575991642144804,1,5,0.816906132421225,S,Third,woman,False,Unknown,Southampton,no,False
0,3,male,0.01316310241615549,0,0,-0.8320025480508464,S,Third,man,True,Unknown,Southampton,no,True
1,2,female,-0.3302681927832354,1,2,3.1124456679803836,S,Second,woman,False,Unknown,Southampton,yes,False
0,3,male,0.5283100452152418,1,1,-0.3317144654308371,S,Third,man,True,Unknown,Southampton,no,False
0,3,female,-0.15855254518353995,1,0,-0.2160015755731478,S,Third,woman,False,Unknown,Southampton,no,False
1,2,female,-2.04742466878019,2,1,1.3427191172157247,S,Second,child,False,F,Southampton,yes,False
0,2,male,-0.15855254518353995,0,0,-0.597173448045536,S,Second,man,True,Unknown,Southampton,no,True
0,3,male,-0.07269472138369223,1,0,-0.3280252662365508,C,Third,man,True,Unknown,Cherbourg,no,False
1,1,male,1.2151726356140236,1,0,2.2653047946916613,S,First,man,True,D,Southampton,yes,False
1,3,male,-0.6736994879826262,1,1,-0.24038976877080087,C,Third,man,True,Unknown,Cherbourg,yes,False
0,3,male,-0.5878416641827785,0,0,-0.7772635445075797,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,-0.5878416641827785,0,0,-0.2160015755731478,S,Third,man,True,Unknown,Southampton,no,True
0,2,male,2.5030399926117393,0,0,-0.47125059731805063,Q,Second,man,True,Unknown,Queenstown,no,True
0,3,male,-0.15855254518353995,0,0,-0.7744319820263561,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,0.01316310241615549,0,0,-0.7854927729686353,Q,Third,man,True,Unknown,Queenstown,no,True
0,3,male,1.987893049812653,0,0,-0.8317166691464922,S,Third,man,True,Unknown,Southampton,no,True
1,1,male,0.35659439761554634,0,0,0.7641546679272786,C,First,man,True,B,Cherbourg,yes,True
0,1,male,0.01316310241615549,0,0,-1.3118707089312636,S,First,man,True,Unknown,Southampton,no,True
0,3,female,-1.618135549780951,3,2,0.5871820128508126,S,Third,child,False,Unknown,Southampton,no,False
0,2,male,0.27073657381569866,1,1,0.4748724432830555,S,Second,man,True,Unknown,Southampton,no,False
0,3,female,1.1293148118141758,0,5,1.3895147712022902,S,Third,woman,False,Unknown,Southampton,no,False
0,3,male,0.01316310241615549,1,0,-0.2160015755731478,S,Third,man,True,Unknown,Southampton,no,False
0,3,female,-2.2191403163798853,3,2,0.5871820128508126,S,Third,child,False,Unknown,Southampton,no,False
1,3,male,0.01316310241615549,0,0,2.533595339787583,S,Third,man,True,Unknown,Southampton,yes,True
1,1,male,2.4171821688118915,0,0,1.1044866969204823,C,First,man,True,A,Cherbourg,yes,True
0,3,male,0.01316310241615549,0,0,-0.7979693451515261,S,Third,man,True,Unknown,Southampton,no,True
1,3,female,-0.4161260165830831,0,0,-0.7979693451515261,S,Third,woman,False,Unknown,Southampton,yes,True
1,2,female,-0.8454151355823217,0,1,0.2536566244374731,S,Second,woman,False,Unknown,Southampton,yes,False
0,3,male,-0.5878416641827785,0,0,-0.7378462889095868,S,Third,man,True,Unknown,Southampton,no,True
1,3,female,0.01316310241615549,0,0,-0.7789652046525456,Q,Third,woman,False,Unknown,Queenstown,yes,True
0,3,female,-0.8454151355823217,0,0,-0.8524224697904387,Q,Third,woman,False,Unknown,Queenstown,no,True
0,3,female,0.35659439761554634,1,1,-0.2568414190523323,Q,Third,woman,False,Unknown,Queenstown,no,False
0,2,male,-0.4161260165830831,0,0,-0.42700743354893417,S,Second,man,True,Unknown,Southampton,no,True
0,3,male,1.043456988014328,0,0,-0.8200909270360843,C,Third,man,True,Unknown,Cherbourg,no,True
0,1,male,1.6444617546132623,0,0,0.42977844944145593,S,First,man,True,E,Southampton,no,True
0,3,male,0.7000256928149372,0,0,-0.8016585443458125,S,Third,man,True,Unknown,Southampton,no,True
1,3,male,-0.6736994879826262,1,0,-0.7724444429770357,S,Third,man,True,Unknown,Southampton,yes,False
0,3,male,0.01316310241615549,0,0,-0.7826544038468319,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,1.3010304594138713,0,0,-0.7639361422522057,S,Third,man,True,Unknown,Southampton,no,True
1,1,female,0.01316310241615549,1,0,2.227582392598054,S,First,woman,False,C,Southampton,yes,False
1,2,female,1.043456988014328,1,1,1.3427191172157247,S,Second,woman,False,Unknown,Southampton,yes,False
0,1,male,0.27073657381569866,1,0,2.227582392598054,S,First,man,True,B,Southampton,no,False
1,2,male,0.27073657381569866,0,0,-0.42700743354893417,S,Second,man,True,Unknown,Southampton,yes,True
0,3,male,-0.8454151355823217,0,0,-0.7826544038468319,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,-0.2873392808833115,0,0,-0.7639361422522057,S,Third,man,True,Unknown,Southampton,no,True
1,3,female,-0.8454151355823217,0,0,-0.6419815629827812,S,Third,woman,False,Unknown,Southampton,yes,True
0,3,female,1.3010304594138713,1,6,1.8804437230249864,S,Third,woman,False,Unknown,Southampton,no,False
0,3,female,0.01316310241615549,0,0,-0.7579803317448247,Q,Third,woman,False,Unknown,Queenstown,no,True
0,3,male,-0.6736994879826262,0,0,-0.6839581154388029,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,-1.1888464307817126,5,2,1.8804437230249864,S,Third,child,False,Unknown,Southampton,no,False
0,2,male,-0.24441036898338767,1,2,1.5182759910515788,C,Second,man,True,Unknown,Cherbourg,no,False
0,3,male,-1.1888464307817126,4,1,1.3895147712022902,S,Third,child,False,Unknown,Southampton,no,False
0,3,male,-0.759557311782474,0,0,-0.6195809088344485,S,Third,man,True,Unknown,Southampton,no,True
0,3,male,-0.8454151355823217,0,0,-0.7812386226062202,S,Third,man,True,Unknown,Southampton,no,True
1,1,male,0.27073657381569866,1,0,2.5679144215912575,S,First,man,True,B,Southampton,yes,False
1,3,female,-2.04742466878019,0,1,-0.39864416225264054,C,Third,child,False,Unknown,Cherbourg,yes,False
0,3,male,-0.24441036898338767,0,0,-0.8200909270360843,C,Third,man,True,Unknown,Cherbourg,no,True
0,2,male,2.073750873612501,0,0,-0.3929742306496138,S,Second,man,True,Unknown,Southampton,no,True
1,3,female,0.01316310241615549,0,0,-0.7854927729686353,Q,Third,woman,False,Unknown,Queenstown,yes,True
0,3,male,1.2151726356140236,0,0,-0.791162704571662,S,Third,man,True,F,Southampton,no,True
1,1,male,0.6141678690150896,0,0,0.47742493350050463,S,First,man,True,E,Southampton,yes,True
0,3,female,-0.8454151355823217,0,1,-0.3280252662365508,C,Third,woman,False,Unknown,Cherbourg,no,False
0,3,male,-0.24441036898338767,0,0,-0.7849210151599267,Q,Third,man,True,Unknown,Queenstown,no,True
0,3,male,-0.15855254518353995,1,0,-0.7772635445075797,S,Third,man,True,Unknown,Southampton,no,False
0,2,male,0.9575991642144804,0,0,0.4578558418333953,S,Second,man,True,Unknown,Southampton,no,True
1,2,female,1.4727461070135668,0,0,-0.3929742306496138,S,Second,woman,False,Unknown,Southampton,yes,True
1,1,male,1.2151726356140236,0,0,0.47742493350050463,S,First,man,True,E,Southampton,yes,True
1,1,female,-0.3302681927832354,0,0,2.0577022570058063,C,First,woman,False,C,Cherbourg,yes,True
0,1,male,0.01316310241615549,0,0,0.49529236502264773,S,First,man,True,C,Southampton,no,True
1,1,male,1.7303195784131098,1,0,2.227582392598054,S,First,man,True,C,Southampton,yes,False
0,3,male,0.09902092621600321,0,0,-0.666376562821014,S,Third,man,True,Unknown,Southampton,no,True
0,2,male,2.073750873612501,0,0,-0.42700743354893417,S,Second,man,True,Unknown,Southampton,no,True
0,3,male,-0.759557311782474,0,0,-0.791162704571662,S,Third,man,True,F,Southampton,no,True
1,2,female,-0.07269472138369223,0,0,-0.597173448045536,S,Second,woman,False,E,Southampton,yes,True
0,3,male,0.01316310241615549,0,0,-0.2568414190523323,Q,Third,man,True,Unknown,Queenstown,no,True
0,3,male,0.4424522214153941,0,0,-0.7826544038468319,S,Third,man,True,Unknown,Southampton,no,True
1,2,female,-1.8757090211804943,0,1,0.9343206824238804,S,Second,child,False,Unknown,Southampton,yes,False
0,3,male,-0.9312729593821695,1,0,-0.8317166691464922,S,Third,man,True,Unknown,Southampton,no,False
0,2,male,0.5283100452152418,0,0,-0.42700743354893417,S,Second,man,True,Unknown,Southampton,no,True
0,2,male,1.9020352260128053,0,0,-0.42700743354893417,S,Second,man,True,Unknown,Southampton,no,True
1,1,male,-0.07269472138369223,1,0,2.3024554389765592,S,First,man,True,E,Southampton,yes,False
0,3,male,-0.6736994879826262,0,0,-0.7222454687005383,S,Third,man,True,Unknown,Southampton,no,True
